"area","year","date","stand_number","plot","surveyer","nearest_tract","productivity","north","east","pct","half_height","pine_undamaged","pine_stems","pine_winter_damage_stems","proportion_pine_damage_winter","spruce_undamaged","spruce_stems","spruce_damaged","downy_total","downy_height","downy_damage","silver_total","silver_height","silver_damage","rowan_total","rowan_height","rowan_damage","aspen_total","aspen_height","aspen_damage","salix_total","salix_height","salix_damage","oak_total","oak_height","oak_damage","moose_pellets","red_deer_pellets","small_deer_pellets","reindeer_pellets","wild_boar","downy_damage_N","silver_damage_N","rowan_damage_N","aspen_damage_N","salix_damage_N","oak_damage_N","coord_type","east_orig","north_orig","coord_type_fixed","north_model","north_model_c"
"Råneå",2025,NA,"2895_3035","6","CN","21","bb",66.2256963333333,21.9007413333333,"Y",2.525,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,16,1.4,"11_25",NA,NA,NA,NA,NA,NA,2,0.5,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,88,NA,"wgs84_swapped",66.2256963333333,21.9007413333333,"wgs84",66.2256963333333,4.08588802976353
"Råneå",2025,NA,"2895_3035","7","CN","21","bb",66.2258313333333,21.9010146666667,"Y",2.25,NA,6,1,NA,NA,NA,NA,1,0.9,"≤10",10,1.2,"26_50",NA,NA,NA,NA,NA,NA,1,0.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,5,38,NA,NA,0,NA,"wgs84_swapped",66.2258313333333,21.9010146666667,"wgs84",66.2258313333333,4.08602302976353
"Råneå",2025,NA,"2895_3035","8","CN","21","bb",66.2259625,21.9013218333333,"Y",2.925,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,14,1.3,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_swapped",66.2259625,21.9013218333333,"wgs84",66.2259625,4.08615419643022
"Råneå",2025,NA,"2895_3035","9","CN","21","bb",66.2261028333333,21.9016471666667,"Y",2.5,NA,7,1,NA,NA,NA,NA,NA,NA,NA,13,1.1,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_swapped",66.2261028333333,21.9016471666667,"wgs84",66.2261028333333,4.08629452976353
"Råneå",2025,NA,"2895_3035","10","CN","21","bb",66.2261695,21.9019383333333,"Y",2.45,NA,2,NA,NA,NA,NA,NA,1,0.8,"0",7,1.1,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63,NA,NA,NA,NA,"wgs84_swapped",66.2261695,21.9019383333333,"wgs84",66.2261695,4.08636119643023
"Råneå",2025,NA,"03","1","CN","21","bb",66.2015838333333,22.0156558333333,"N",1.575,3,8,NA,NA,5,5,NA,1,1.5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_swapped",66.2015838333333,22.0156558333333,"wgs84",66.2015838333333,4.06177552976353
"Råneå",2025,NA,"03","2","CN","21","bb",66.2015293333333,22.0156721666667,"N",1.1,2,3,NA,NA,2,2,NA,1,0.8,"0",9,2.5,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,NA,NA,"wgs84_swapped",66.2015293333333,22.0156721666667,"wgs84",66.2015293333333,4.06172102976353
"Råneå",2025,NA,"03","3","CN","21","bb",66.201545,22.0151823333333,"N",1.45,1,5,NA,NA,4,4,NA,NA,NA,NA,1,0.9,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_swapped",66.201545,22.0151823333333,"wgs84",66.201545,4.06173669643022
"Råneå",2025,NA,"03","4","CN","21","bb",66.2014095,22.0148721666667,"N",1.4,5,9,NA,NA,1,1,NA,1,1.4,"≤10",53,1.5,"26_50",NA,NA,NA,NA,NA,NA,4,0.9,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,5,38,NA,NA,88,NA,"wgs84_swapped",66.2014095,22.0148721666667,"wgs84",66.2014095,4.06160119643022
"Råneå",2025,NA,"03","5","CN","21","bb",66.2012993333333,22.0145391666667,"N",1.275,NA,4,NA,NA,7,7,NA,19,2.4,"11_25",5,1.6,"26_50",NA,NA,NA,NA,NA,NA,100,0.5,"0",NA,NA,NA,NA,NA,NA,NA,NA,18,38,NA,NA,0,NA,"wgs84_swapped",66.2012993333333,22.0145391666667,"wgs84",66.2012993333333,4.06149102976352
"Råneå",2025,NA,"03","6","CN","21","bb",66.20118,22.0140448333333,"N",1.25,7,8,NA,NA,5,5,NA,1,0.5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_swapped",66.20118,22.0140448333333,"wgs84",66.20118,4.06137169643022
"Råneå",2025,NA,"03","7","CN","21","bb",66.2010293333333,22.0138815,"N",2.275,2,4,NA,NA,5,5,NA,10,1.6,"11_25",12,1.3,"0",NA,NA,NA,NA,NA,NA,2,0.7,"0",NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,0,NA,"wgs84_swapped",66.2010293333333,22.0138815,"wgs84",66.2010293333333,4.06122102976352
"Råneå",2025,NA,"03","8","CN","21","bb",66.2008135,22.013818,"N",1.325,NA,4,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,"wgs84_swapped",66.2008135,22.013818,"wgs84",66.2008135,4.06100519643022
"Råneå",2025,NA,"03","9","CN","21","bb",66.2007186666667,22.0140888333333,"N",2.025,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",66.2007186666667,22.0140888333333,"wgs84",66.2007186666667,4.06091036309693
"Råneå",2025,NA,"03","10","CN","21","bb",66.200625,22.0143943333333,"N",1.375,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,"0",NA,NA,NA,NA,NA,NA,1,0.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,"wgs84_swapped",66.200625,22.0143943333333,"wgs84",66.200625,4.06081669643023
"Lycksele",2025,NA,"S4","1","MF","7","lgn",64.67169713,18.19881559,"N",0.725,7,13,NA,NA,NA,NA,NA,23,0.8,"0",22,0.6,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38,NA,NA,NA,NA,"wgs84_swapped",64.67169713,18.19881559,"wgs84",64.67169713,2.53188882643023
"Lycksele",2025,NA,"S4","2","MF","7","lgn",64.6718989,18.19900295,"Y",0.775,2,9,NA,NA,NA,NA,NA,6,0.6,"0",19,1,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,"wgs84_swapped",64.6718989,18.19900295,"wgs84",64.6718989,2.53209059643023
"Lycksele",2025,NA,"S4","3","MF","7","lgn",64.67204622,18.19929694,"Y",0.675,4,27,NA,NA,NA,NA,NA,12,1.1,"0",16,1.6,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,"wgs84_swapped",64.67204622,18.19929694,"wgs84",64.67204622,2.53223791643023
"Lycksele",2025,NA,"S4","4","MF","7","lgn",64.67223266,18.19945198,"Y",0.9,NA,26,NA,NA,NA,NA,NA,13,0.9,"≤10",26,1,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,NA,NA,NA,NA,"wgs84_swapped",64.67223266,18.19945198,"wgs84",64.67223266,2.53242435643023
"Lycksele",2025,NA,"S4","5","MF","7","lgn",64.67239831,18.19978909,"Y",0.775,7,18,NA,NA,NA,NA,NA,36,0.6,"0",63,1.1,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,NA,NA,"wgs84_swapped",64.67239831,18.19978909,"wgs84",64.67239831,2.53259000643023
"Lycksele",2025,NA,"S4","6","MF","7","lgn",64.67260679,18.20002677,"Y",1.7,NA,2,NA,NA,NA,NA,NA,9,0.9,"0",58,1.1,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,"wgs84_swapped",64.67260679,18.20002677,"wgs84",64.67260679,2.53279848643023
"Lycksele",2025,NA,"S4","7","MF","7","lgn",64.67269406,18.20037779,"Y",0.8,NA,19,NA,NA,NA,NA,NA,17,1,"≤10",62,0.9,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,"wgs84_swapped",64.67269406,18.20037779,"wgs84",64.67269406,2.53288575643023
"Lycksele",2025,NA,"S4","8","MF","7","lgn",64.67251052,18.2005635,"Y",1.65,NA,3,NA,NA,NA,NA,NA,29,0.7,"0",44,0.8,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,"wgs84_swapped",64.67251052,18.2005635,"wgs84",64.67251052,2.53270221643023
"Lycksele",2025,NA,"S4","9","MF","7","lgn",64.67262287,18.20097977,"Y",0.75,5,14,NA,NA,NA,NA,NA,23,0.9,"≤10",31,1,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,"wgs84_swapped",64.67262287,18.20097977,"wgs84",64.67262287,2.53281456643023
"Lycksele",2025,NA,"S4","10","MF","7","lgn",64.67229539,18.20022515,"Y",0.8,1,14,2,NA,NA,NA,NA,37,0.8,"11_25",18,1.2,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5,NA,NA,NA,NA,"wgs84_swapped",64.67229539,18.20022515,"wgs84",64.67229539,2.53248708643023
"Lycksele",2025,NA,"Lau02","1","Rc","22","bb",64.679639,18.322892,"Y",2.175,2,6,NA,NA,1,1,NA,NA,NA,NA,6,3.8,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_swapped",64.679639,18.322892,"wgs84",64.679639,2.53983069643022
"Lycksele",2025,NA,"Lau02","2","Rc","22","bb",64.6796553333333,18.3228836666667,"Y",2.125,5,8,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_swapped",64.6796553333333,18.3228836666667,"wgs84",64.6796553333333,2.53984702976353
"Lycksele",2025,NA,"Lau02","3","Rc","22","bb",64.6797846666667,18.3225396666667,"N",2.3,6,20,1,NA,5,5,NA,NA,NA,NA,4,2.5,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_swapped",64.6797846666667,18.3225396666667,"wgs84",64.6797846666667,2.53997636309693
"Lycksele",2025,NA,"Lau02","4","Rc","22","bb",64.6798686666667,18.3222685,"Y",2.2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_swapped",64.6798686666667,18.3222685,"wgs84",64.6798686666667,2.54006036309693
"Lycksele",2025,NA,"Lau02","9","Rc","22","bb",64.6798625,18.3222343333333,"Y",2.25,3,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.6798625,18.3222343333333,"wgs84",64.6798625,2.54005419643023
"Lycksele",2025,NA,"Lau02","5","Rc","22","bb",64.679998,18.3218065,"Y",2.125,6,11,NA,NA,1,1,NA,NA,NA,NA,2,2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"wgs84_swapped",64.679998,18.3218065,"wgs84",64.679998,2.54018969643023
"Lycksele",2025,NA,"Lau02","6","Rc","22","bb",64.6801133333333,18.321451,"Y",2.25,2,6,NA,NA,NA,NA,NA,NA,NA,NA,4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.6801133333333,18.321451,"wgs84",64.6801133333333,2.54030502976352
"Lycksele",2025,NA,"Lau02","7","Rc","22","bb",64.6802221666667,18.3211108333333,"Y",1.875,4,6,NA,NA,NA,NA,NA,NA,NA,NA,4,2.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"wgs84_swapped",64.6802221666667,18.3211108333333,"wgs84",64.6802221666667,2.54041386309692
"Lycksele",2025,NA,"Lau02","8","Rc","22","bb",64.6800871666667,18.320877,"Y",2.25,2,3,NA,NA,2,2,NA,NA,NA,NA,1,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"wgs84_swapped",64.6800871666667,18.320877,"wgs84",64.6800871666667,2.54027886309692
"Lycksele",2025,NA,"Lau02","10","Rc","22","bb",64.679967,18.3205203333333,"N",2.2,5,13,NA,NA,1,1,NA,NA,NA,NA,2,1.5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"wgs84_swapped",64.679967,18.3205203333333,"wgs84",64.679967,2.54015869643023
"Lycksele",2025,NA,"C01","1","CG","18","gr",64.62139754,18.14320036,"N",1.25,11,25,NA,NA,NA,NA,NA,5,3,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.2,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,63,NA,"wgs84_swapped",64.62139754,18.14320036,"wgs84",64.62139754,2.48158923643023
"Lycksele",2025,NA,"C01","2","CG","18","gr",64.62142058,18.14315546,"N",1.125,6,8,NA,NA,NA,NA,NA,13,4,"0",1,1.5,"0",NA,NA,NA,NA,NA,NA,2,0.8,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,38,NA,"wgs84_swapped",64.62142058,18.14315546,"wgs84",64.62142058,2.48161227643023
"Lycksele",2025,NA,"C01","3","CG","18","gr",64.62125425,18.14296082,"N",1.25,6,6,NA,NA,NA,NA,NA,9,2.5,"0",1,1.4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"wgs84_swapped",64.62125425,18.14296082,"wgs84",64.62125425,2.48144594643023
"Lycksele",2025,NA,"C01","4","CG","18","gr",64.62108191,18.14278186,"N",1.1,2,5,1,NA,NA,NA,NA,5,3.5,"0",NA,NA,NA,NA,NA,NA,3,1.4,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,88,NA,NA,"wgs84_swapped",64.62108191,18.14278186,"wgs84",64.62108191,2.48127360643023
"Lycksele",2025,NA,"C01","5","CG","18","gr",64.62115806,18.14241835,"N",1.375,6,7,NA,NA,1,1,NA,7,2.5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_swapped",64.62115806,18.14241835,"wgs84",64.62115806,2.48134975643023
"Lycksele",2025,NA,"C01","6","CG","18","gr",64.62117209,18.14210621,"N",1.25,4,11,NA,NA,NA,NA,NA,5,3.5,NA,6,1.4,"11_25",NA,NA,NA,3,1.1,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,63,NA,NA,"wgs84_swapped",64.62117209,18.14210621,"wgs84",64.62117209,2.48136378643023
"Lycksele",2025,NA,"C01","7","CG","18","gr",64.62132068,18.14165257,"N",1,12,18,NA,NA,1,1,NA,7,1.6,"≤10",3,1.4,"11_25",NA,NA,NA,5,1.3,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,NA,18,NA,NA,"wgs84_swapped",64.62132068,18.14165257,"wgs84",64.62132068,2.48151237643022
"Lycksele",2025,NA,"C01","8","CG","18","gr",64.62143509,18.14136552,"N",2,NA,NA,NA,NA,2,2,NA,2,4,"0",NA,NA,NA,NA,NA,NA,64,1.6,"76_100",3,1.5,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,88,88,NA,"wgs84_swapped",64.62143509,18.14136552,"wgs84",64.62143509,2.48162678643023
"Lycksele",2025,NA,"C01","9","CG","18","gr",64.6214971,18.14091309,"N",1.125,6,7,NA,NA,NA,NA,NA,7,3,"11_25",NA,NA,NA,NA,NA,NA,1,0.8,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,88,NA,NA,"wgs84_swapped",64.6214971,18.14091309,"wgs84",64.6214971,2.48168879643023
"Lycksele",2025,NA,"C01","10","CG","18","gr",64.62160972,18.14056052,"N",1.15,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.9,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,"wgs84_swapped",64.62160972,18.14056052,"wgs84",64.62160972,2.48180141643022
"Lycksele",2025,NA,"C01",NA,"CG","18","gr",64.62175273,18.14074141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.62175273,18.14074141,"wgs84",64.62175273,2.48194442643022
"Lycksele",2025,NA,"Lau06","1","CG","20","gr",64.6174617,18.30579871,"N",0.675,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.6174617,18.30579871,"wgs84",64.6174617,2.47765339643023
"Lycksele",2025,NA,"Lau06","2","CG","20","gr",64.61745204,18.3057697,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.61745204,18.3057697,"wgs84",64.61745204,2.47764373643023
"Lycksele",2025,NA,"Lau06","3","CG","20","gr",64.61754018,18.30609519,"N",0.7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.61754018,18.30609519,"wgs84",64.61754018,2.47773187643023
"Lycksele",2025,NA,"Lau06","4","CG","20","gr",64.61767889,18.30598223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.61767889,18.30598223,"wgs84",64.61767889,2.47787058643022
"Lycksele",2025,NA,"Lau06","5","CG","20","gr",64.6178011,18.30561424,"N",0.25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.6178011,18.30561424,"wgs84",64.6178011,2.47799279643022
"Lycksele",2025,NA,"Lau06","6","CG","20","gr",64.61788983,18.30513026,"N",0.475,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.61788983,18.30513026,"wgs84",64.61788983,2.47808152643022
"Lycksele",2025,NA,"Lau06","7","CG","20","gr",64.61798458,18.3046646,"N",0.65,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.61798458,18.3046646,"wgs84",64.61798458,2.47817627643023
"Lycksele",2025,NA,"Lau06","8","CG","20","gr",64.61810707,18.30428369,"N",0.9,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.61810707,18.30428369,"wgs84",64.61810707,2.47829876643022
"Lycksele",2025,NA,"Lau06","9","CG","20","gr",64.61817056,18.30379726,"N",1.25,16,17,NA,NA,NA,NA,NA,1,1.6,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"wgs84_swapped",64.61817056,18.30379726,"wgs84",64.61817056,2.47836225643022
"Lycksele",2025,NA,"Lau06","10","CG","20","gr",64.61829626,18.30341434,NA,0.8,11,13,NA,NA,NA,NA,NA,5,2,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,"wgs84_swapped",64.61829626,18.30341434,"wgs84",64.61829626,2.47848795643022
"Lycksele",2025,NA,"Lau05","1","CG","25","gr",64.62348505,18.32524814,"N",1.175,7,8,NA,NA,3,3,NA,5,1.4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_swapped",64.62348505,18.32524814,"wgs84",64.62348505,2.48367674643023
"Lycksele",2025,NA,"Lau05","2","CG","25","gr",64.62349925,18.32523998,"N",2.25,NA,9,NA,NA,3,3,NA,4,3,"51_75",NA,NA,NA,1,0.6,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,5,NA,NA,NA,"wgs84_swapped",64.62349925,18.32523998,"wgs84",64.62349925,2.48369094643022
"Lycksele",2025,NA,"Lau05","3","CG","25","gr",64.62368059,18.32527761,"N",1.375,5,8,NA,NA,2,2,NA,7,1.5,"51_75",1,1.6,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,63,NA,NA,NA,NA,"wgs84_swapped",64.62368059,18.32527761,"wgs84",64.62368059,2.48387228643023
"Lycksele",2025,NA,"Lau05","4","CG","25","gr",64.62390436,18.32524557,"N",2.5,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_swapped",64.62390436,18.32524557,"wgs84",64.62390436,2.48409605643023
"Lycksele",2025,NA,"Lau05","5","CG","25","gr",64.62405113,18.32497841,"N",1.8,1,2,NA,NA,4,4,NA,1,0.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_swapped",64.62405113,18.32497841,"wgs84",64.62405113,2.48424282643023
"Lycksele",2025,NA,"Lau05","6","CG","25","gr",64.6242258,18.32468897,"N",0.9,7,13,NA,NA,3,3,NA,4,2.2,"0",2,1.6,"26_50",11,0.8,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38,38,NA,NA,NA,"wgs84_swapped",64.6242258,18.32468897,"wgs84",64.6242258,2.48441749643023
"Lycksele",2025,NA,"Lau05","7","CG","25","gr",64.62434339,18.32444844,"N",1.925,NA,NA,NA,NA,2,2,NA,4,3,"0",1,1.3,"26_50",13,0.7,"26_50",5,1.1,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38,38,88,NA,NA,"wgs84_swapped",64.62434339,18.32444844,"wgs84",64.62434339,2.48453508643023
"Lycksele",2025,NA,"Lau05","8","CG","25","gr",64.62455138,18.32404647,"N",2.5,NA,1,NA,NA,2,2,NA,7,2.5,"26_50",NA,NA,NA,9,0.6,"11_25",2,1.1,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,18,88,NA,NA,"wgs84_swapped",64.62455138,18.32404647,"wgs84",64.62455138,2.48474307643023
"Lycksele",2025,NA,"Lau05","9","CG","25","gr",64.62467489,18.32383541,"N",0.325,16,16,NA,NA,NA,NA,NA,2,3,"0",NA,NA,NA,19,0.7,"11_25",1,0.9,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18,88,NA,NA,"wgs84_swapped",64.62467489,18.32383541,"wgs84",64.62467489,2.48486658643022
"Lycksele",2025,NA,"Lau05","10","CG","25","gr",64.62478349,18.32354671,"N",1.3,1,2,NA,NA,4,4,NA,4,3.5,"51_75",NA,NA,NA,6,0.6,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,18,NA,NA,NA,"wgs84_swapped",64.62478349,18.32354671,"wgs84",64.62478349,2.48497518643023
"Lycksele",2025,NA,"S7","1","LC","11","bb",64.65707154,18.23374725,"N",1.625,NA,5,3,NA,2,2,NA,NA,NA,NA,21,3.2,"11_25",NA,NA,NA,1,1.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,0,NA,NA,"wgs84_swapped",64.65707154,18.23374725,"wgs84",64.65707154,2.51726323643023
"Lycksele",2025,NA,"S7","2","LC","11","bb",64.65713002,18.23412723,"N",1.925,NA,6,NA,NA,NA,NA,NA,20,3,"≤10",NA,NA,NA,2,0.7,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,88,NA,NA,NA,"wgs84_swapped",64.65713002,18.23412723,"wgs84",64.65713002,2.51732171643022
"Lycksele",2025,NA,"S7","3","LC","11","bb",64.65717524,18.23450075,"N",1.2875,NA,4,1,NA,NA,NA,NA,4,2.4,"≤10",NA,NA,NA,25,0.5,"11_25",NA,NA,NA,12,0.8,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,18,NA,38,NA,"wgs84_swapped",64.65717524,18.23450075,"wgs84",64.65717524,2.51736693643023
